Time,Radiation [W/m^2],Radiation  S.D,Radiation  VARIANCE,Wind Speed [m/s],Wind Speed S.D,Wind Speed VARIANCE,Wind Direction [Deg],Wind Direction S.D,Wind Direction VARIANCE,TC8 Temp [C],TC2 Temp [C],TC9 Temp [C],TC6 Temp [C],TC10 Temp [C],TC12 Temp [C],TC13 Temp [C],TC14 Temp [C],TC8 S.D,TC2 S.D,TC9 S.D,TC6 S.D,TC10 S.D,TC12 S.D,TC13 S.D,TC14 S.D,TC8 Variance,TC2 Variance,TC9 Variance,TC6 Variance,TC10 Variance,TC12 Variance,TC13 Variance,TC14 Variance
3709831741.944225,0.000000,0.000219,0.000000,0.193849,0.000312,0.000000,226.313818,0.000538,0.000000,28.779003,31.144414,26.316394,33.002077,26.928476,32.293643,31.225868,27.900088,0.004072,0.019178,0.003713,0.004004,0.004900,0.012033,0.005816,0.066104,0.000017,0.000368,0.000014,0.000016,0.000024,0.000145,0.000034,0.004370
3709832091.942976,0.000000,0.000312,0.000000,0.194065,0.000302,0.000000,226.385118,0.002530,0.000006,28.791278,31.076119,26.279720,33.006329,26.926183,32.279819,31.225280,27.760281,0.006840,0.010857,0.005096,0.003881,0.004322,0.010440,0.006260,0.065668,0.000047,0.000118,0.000026,0.000015,0.000019,0.000109,0.000039,0.004312
3709832441.944446,0.000000,0.000346,0.000000,0.194281,0.000242,0.000000,226.380518,0.002119,0.000004,28.748329,31.030372,26.223992,33.008825,26.866872,32.247261,31.224634,27.682677,0.005198,0.007620,0.005060,0.005151,0.004296,0.018051,0.007911,0.050303,0.000027,0.000058,0.000026,0.000027,0.000018,0.000326,0.000063,0.002530
3709832791.942918,0.000000,0.000222,0.000000,0.196659,0.000310,0.000000,226.693319,0.000302,0.000000,28.638577,30.933437,26.100289,33.003890,26.788506,32.258294,31.217654,27.734038,0.006447,0.006233,0.006479,0.003339,0.004252,0.011768,0.006149,0.054404,0.000042,0.000039,0.000042,0.000011,0.000018,0.000138,0.000038,0.002960
3709833141.943410,0.000000,0.000387,0.000000,0.197524,0.000170,0.000000,226.293118,0.000373,0.000000,28.641778,30.989949,26.130560,33.001178,26.821868,32.227322,31.186767,27.849080,0.002732,0.006551,0.005675,0.003275,0.002983,0.012945,0.006743,0.157798,0.000007,0.000043,0.000032,0.000011,0.000009,0.000168,0.000045,0.024900
3709833491.942863,0.000000,0.000312,0.000000,0.198172,0.000222,0.000000,226.341418,0.000423,0.000000,28.644770,31.004358,26.169216,33.000580,26.800839,32.234821,31.190566,27.707213,0.003983,0.004482,0.006752,0.005188,0.005420,0.009021,0.007652,0.032802,0.000016,0.000020,0.000046,0.000027,0.000029,0.000081,0.000059,0.001076
3709833841.944330,0.000000,0.000339,0.000000,0.195146,0.000222,0.000000,226.357518,0.000495,0.000000,28.670349,31.108464,26.265630,32.978108,26.875670,32.125655,31.140071,28.348035,0.006708,0.008254,0.005057,0.002776,0.006791,0.019066,0.004249,0.094646,0.000045,0.000068,0.000026,0.000008,0.000046,0.000364,0.000018,0.008958
3709834191.942801,0.000000,0.000317,0.000000,0.194714,0.000362,0.000000,226.366718,0.000379,0.000000,28.723430,30.997689,26.298553,33.001493,26.853661,32.199411,31.175284,27.868920,0.006952,0.008024,0.007428,0.006918,0.008481,0.012105,0.005490,0.115096,0.000048,0.000064,0.000055,0.000048,0.000072,0.000147,0.000030,0.013247
3709834541.944269,0.000000,0.000302,0.000000,0.195578,0.000355,0.000000,226.695619,0.001486,0.000002,28.641953,30.845475,26.122568,32.987282,26.806995,32.177666,31.144323,27.700822,0.005217,0.006653,0.006554,0.007085,0.006926,0.011568,0.008629,0.104785,0.000027,0.000044,0.000043,0.000050,0.000048,0.000134,0.000074,0.010980
3709834891.942742,0.000000,0.000466,0.000000,0.215465,0.007202,0.000052,226.398918,0.001677,0.000003,28.602337,30.859314,26.146611,33.001612,26.732213,32.192517,31.163963,27.489841,0.005610,0.011399,0.003351,0.004790,0.004402,0.012082,0.006871,0.031292,0.000031,0.000130,0.000011,0.000023,0.000019,0.000146,0.000047,0.000979
3709835241.944210,0.000000,0.000173,0.000000,0.199685,0.000230,0.000000,226.346018,0.000423,0.000000,28.529188,30.741098,26.067166,32.988380,26.725323,32.180054,31.141400,27.549834,0.006261,0.017958,0.010030,0.004896,0.005155,0.011122,0.006191,0.018313,0.000039,0.000323,0.000101,0.000024,0.000027,0.000124,0.000038,0.000335
3709835591.942702,0.000000,0.000268,0.000000,0.199902,0.000232,0.000000,226.352918,0.000518,0.000000,28.513094,30.692634,25.985084,32.981123,26.753332,32.164264,31.124105,27.675555,0.005052,0.009832,0.005358,0.005487,0.004556,0.011399,0.005027,0.045347,0.000026,0.000097,0.000029,0.000030,0.000021,0.000130,0.000025,0.002056
3709835941.943152,0.000000,0.000312,0.000000,0.199037,0.000362,0.000000,226.339118,0.000554,0.000000,28.516252,30.823731,26.047318,32.975440,26.742941,32.146347,31.096193,27.820111,0.008590,0.013724,0.006839,0.004421,0.006008,0.010388,0.005330,0.055068,0.000074,0.000188,0.000047,0.000020,0.000036,0.000108,0.000028,0.003033
3709836291.942620,0.000000,0.000317,0.000000,0.199253,0.000339,0.000000,230.624031,0.000362,0.000000,28.578265,30.969129,26.249230,32.983786,26.785224,32.145130,31.100849,27.552001,0.006120,0.008781,0.006258,0.004567,0.005741,0.010251,0.004787,0.039941,0.000037,0.000077,0.000039,0.000021,0.000033,0.000105,0.000023,0.001595
3709836641.943111,0.000000,0.000470,0.000000,0.200118,0.000230,0.000000,231.196733,0.000410,0.000000,28.636885,31.137407,26.347647,32.971214,26.889423,32.116741,31.071009,27.644017,0.004347,0.011476,0.009787,0.003656,0.006369,0.020710,0.005350,0.042259,0.000019,0.000132,0.000096,0.000013,0.000041,0.000429,0.000029,0.001786
3709836991.942560,0.000000,0.000411,0.000000,0.199685,0.000230,0.000000,230.837932,0.000416,0.000000,28.695208,31.069768,26.438849,32.984737,26.870331,32.131873,31.077703,27.592097,0.006365,0.013188,0.007048,0.006710,0.008110,0.017825,0.007532,0.026970,0.000041,0.000174,0.000050,0.000045,0.000066,0.000318,0.000057,0.000727
3709837341.943029,0.000000,0.000268,0.000000,0.199469,0.000222,0.000000,236.555750,0.003522,0.000012,28.694596,31.054255,26.455729,32.987647,26.842316,32.139684,31.083119,27.435757,0.008909,0.012087,0.008802,0.006841,0.007494,0.016933,0.005374,0.062576,0.000079,0.000146,0.000077,0.000047,0.000056,0.000287,0.000029,0.003916
3709837691.942499,0.000000,0.000393,0.000000,0.204225,0.000279,0.000000,236.183148,0.000485,0.000000,28.568226,30.783147,26.271105,32.959921,26.782667,32.104714,31.053015,27.620434,0.004861,0.014462,0.007694,0.005041,0.006904,0.012791,0.006285,0.054478,0.000024,0.000209,0.000059,0.000025,0.000048,0.000164,0.000039,0.002968
3709838041.942990,0.000000,0.000327,0.000000,0.206819,0.000271,0.000000,236.178548,0.000386,0.000000,28.474487,30.575310,26.075003,32.963322,26.734014,32.095917,31.044674,27.491040,0.006184,0.015072,0.006158,0.003956,0.003252,0.014203,0.004579,0.037021,0.000038,0.000227,0.000038,0.000016,0.000011,0.000202,0.000021,0.001371
3709838391.944436,0.000000,0.000242,0.000000,0.205306,0.000438,0.000000,236.353349,0.000532,0.000000,28.438689,30.607152,26.063304,32.956775,26.720190,32.082253,31.037135,27.458342,0.003337,0.004835,0.003295,0.003519,0.004636,0.009134,0.005851,0.019203,0.000011,0.000023,0.000011,0.000012,0.000021,0.000083,0.000034,0.000369
3709838741.942929,0.000000,0.000353,0.000000,0.674386,0.048302,0.002333,236.921451,0.002941,0.000009,28.464370,30.657624,26.154285,32.965734,26.687487,32.085657,31.040349,27.295557,0.004620,0.016007,0.007382,0.005641,0.006946,0.012396,0.006948,0.023685,0.000021,0.000256,0.000054,0.000032,0.000048,0.000154,0.000048,0.000561
3709839091.943399,0.000000,0.000159,0.000000,0.209413,0.000362,0.000000,236.571850,0.000466,0.000000,28.480676,30.855611,26.320588,32.943616,26.739544,32.033342,30.984536,27.538939,0.008311,0.019262,0.012653,0.004940,0.004240,0.008836,0.004520,0.035489,0.000069,0.000371,0.000160,0.000024,0.000018,0.000078,0.000020,0.001259
3709839441.942846,0.000000,0.000355,0.000000,0.225193,0.007023,0.000049,238.170355,0.002071,0.000004,28.543323,30.754956,26.418637,32.952323,26.721834,32.064351,31.006467,27.430169,0.006549,0.025267,0.014149,0.005138,0.006630,0.008338,0.008565,0.087770,0.000043,0.000638,0.000200,0.000026,0.000044,0.000070,0.000073,0.007704
3709839791.944315,0.000000,0.000353,0.000000,0.441791,0.034626,0.001199,232.956238,0.003516,0.000012,28.468466,30.621094,26.237650,32.947038,26.673423,32.054125,31.020413,27.220499,0.005334,0.006992,0.006485,0.004152,0.003374,0.009106,0.002956,0.014472,0.000028,0.000049,0.000042,0.000017,0.000011,0.000083,0.000009,0.000209
3709840141.942786,0.000000,0.000230,0.000000,0.219140,0.000317,0.000000,235.044645,0.000466,0.000000,28.374126,30.557678,26.118716,32.924977,26.656498,32.029332,30.983841,27.466533,0.005220,0.007378,0.004707,0.004516,0.004862,0.014151,0.004210,0.042709,0.000027,0.000054,0.000022,0.000020,0.000024,0.000200,0.000018,0.001824
3709840491.944254,0.000000,0.000404,0.000000,0.223031,0.003343,0.000011,236.390149,0.002333,0.000005,28.383860,30.643180,26.125568,32.921022,26.704345,32.006171,30.962769,27.424385,0.005575,0.009647,0.011246,0.003170,0.007861,0.017523,0.005521,0.021910,0.000031,0.000093,0.000126,0.000010,0.000062,0.000307,0.000030,0.000480
3709840841.942726,0.000000,0.000310,0.000000,0.213304,0.000271,0.000000,236.985851,0.001953,0.000004,28.461287,30.785607,26.291687,32.925497,26.732823,32.000803,30.962156,27.412725,0.004770,0.014920,0.002983,0.003897,0.004971,0.012520,0.008146,0.021224,0.000023,0.000223,0.000009,0.000015,0.000025,0.000157,0.000066,0.000450
3709841191.943193,0.000000,0.000312,0.000000,0.297392,0.027671,0.000766,236.946751,0.002483,0.000006,28.437263,30.640117,26.270237,32.927504,26.724256,32.010646,30.976734,27.338821,0.002946,0.008389,0.003776,0.005179,0.004512,0.008871,0.002737,0.040510,0.000009,0.000070,0.000014,0.000027,0.000020,0.000079,0.000007,0.001641
3709841541.942665,0.000000,0.000230,0.000000,0.456491,0.064580,0.004171,231.113933,0.003699,0.000014,28.413414,30.545041,26.227290,32.924418,26.686753,32.003796,30.969872,27.303209,0.008807,0.008218,0.007442,0.006464,0.004032,0.009563,0.009166,0.052521,0.000078,0.000068,0.000055,0.000042,0.000016,0.000091,0.000084,0.002758
3709841891.943136,0.000000,0.000208,0.000000,0.376293,0.053640,0.002877,233.503640,0.002914,0.000008,28.362652,30.497062,26.160377,32.909829,26.686375,31.980572,30.953171,27.334286,0.003868,0.008500,0.003554,0.002858,0.003566,0.013830,0.003991,0.017632,0.000015,0.000072,0.000013,0.000008,0.000013,0.000191,0.000016,0.000311
3709842241.942628,0.000000,0.000242,0.000000,0.246593,0.013498,0.000182,238.998357,0.002544,0.000006,28.371948,30.575858,26.209961,32.912207,26.684100,31.974343,30.957429,27.270411,0.008139,0.009850,0.006216,0.006782,0.004331,0.018607,0.009891,0.018573,0.000066,0.000097,0.000039,0.000046,0.000019,0.000346,0.000098,0.000345
3709842591.943073,0.000000,0.000348,0.000000,0.275127,0.018400,0.000339,238.220955,0.002607,0.000007,28.334921,30.581799,26.158936,32.902175,26.684892,31.956182,30.932704,27.308703,0.005181,0.010398,0.004852,0.003375,0.005684,0.010379,0.005679,0.013676,0.000027,0.000108,0.000024,0.000011,0.000032,0.000108,0.000032,0.000187
3709842941.942565,0.000000,0.000312,0.000000,0.217195,0.000355,0.000000,238.308355,0.002787,0.000008,28.369312,30.681973,26.229139,32.890019,26.716358,31.929270,30.914971,27.362638,0.005233,0.013746,0.005335,0.005070,0.003504,0.011946,0.004430,0.033945,0.000027,0.000189,0.000028,0.000026,0.000012,0.000143,0.000020,0.001152
3709843291.943011,0.000000,0.000222,0.000000,0.224112,0.004086,0.000017,238.494656,0.001580,0.000002,28.391749,30.594987,26.264535,32.888505,26.734280,31.921603,30.907733,27.506287,0.004497,0.017857,0.006532,0.004643,0.004894,0.020962,0.005847,0.044924,0.000020,0.000319,0.000043,0.000022,0.000024,0.000439,0.000034,0.002018
3709843641.942483,0.000000,0.000288,0.000000,0.396180,0.061555,0.003789,238.411856,0.002536,0.000006,28.449636,30.622653,26.324000,32.883996,26.748800,31.902472,30.906777,27.328335,0.004271,0.009802,0.008229,0.004903,0.004833,0.015345,0.007879,0.019671,0.000018,0.000096,0.000068,0.000024,0.000023,0.000235,0.000062,0.000387
3709843991.942953,0.000000,0.000312,0.000000,0.215033,0.000355,0.000000,248.311087,0.000423,0.000000,28.406733,30.533352,26.310210,32.880195,26.684301,31.903432,30.902863,27.386088,0.008608,0.017656,0.012546,0.007180,0.004944,0.008502,0.008037,0.025476,0.000074,0.000312,0.000157,0.000052,0.000024,0.000072,0.000065,0.000649
3709844341.944421,0.000000,0.000386,0.000000,0.213736,0.000242,0.000000,247.133483,0.000524,0.000000,28.330498,30.409515,26.115873,32.866836,26.659706,31.878589,30.880725,27.478422,0.006623,0.006284,0.004284,0.006997,0.006927,0.012208,0.005742,0.046921,0.000044,0.000039,0.000018,0.000049,0.000048,0.000149,0.000033,0.002202
3709844691.942913,0.000000,0.000277,0.000000,0.211358,0.000302,0.000000,247.501485,0.001992,0.000004,28.384442,30.568097,26.255021,32.851908,26.756010,31.841248,30.851418,27.502015,0.007066,0.007081,0.011593,0.005040,0.004959,0.015543,0.006090,0.033875,0.000050,0.000050,0.000134,0.000025,0.000025,0.000242,0.000037,0.001147
3709845041.944361,0.000000,0.000170,0.000000,0.426876,0.061699,0.003807,244.907076,0.002965,0.000009,28.458401,30.538264,26.338626,32.864867,26.766156,31.851719,30.855954,27.406931,0.005813,0.005766,0.006201,0.004980,0.004497,0.009528,0.006215,0.011636,0.000034,0.000033,0.000038,0.000025,0.000020,0.000091,0.000039,0.000135
3709845391.942832,0.000000,0.000268,0.000000,0.208981,0.000159,0.000000,243.223471,0.002461,0.000006,28.453712,30.621287,26.401795,32.860690,26.785152,31.838794,30.838612,27.615368,0.003897,0.007954,0.003732,0.002850,0.004113,0.011443,0.003936,0.050490,0.000015,0.000063,0.000014,0.000008,0.000017,0.000131,0.000015,0.002549
3709845741.944298,0.000000,0.000288,0.000000,0.368727,0.045241,0.002047,238.398055,0.002716,0.000007,28.437450,30.551519,26.362159,32.866605,26.772153,31.866729,30.867494,27.382968,0.005537,0.006319,0.003657,0.004129,0.005216,0.012555,0.004159,0.020713,0.000031,0.000040,0.000013,0.000017,0.000027,0.000158,0.000017,0.000429
3709846091.942771,0.000000,0.000187,0.000000,0.211142,0.000271,0.000000,238.908657,0.000640,0.000000,28.369407,30.503978,26.309611,32.836937,26.747088,31.824850,30.835389,27.591620,0.005010,0.014581,0.007982,0.004588,0.003552,0.011251,0.007061,0.075886,0.000025,0.000213,0.000064,0.000021,0.000013,0.000127,0.000050,0.005759
3709846441.944238,0.000000,0.000339,0.000000,0.212655,0.000230,0.000000,236.898451,0.002707,0.000007,28.384241,30.500404,26.327999,32.849299,26.747021,31.822937,30.835966,27.390951,0.005663,0.006661,0.006711,0.005138,0.002919,0.012414,0.006680,0.019050,0.000032,0.000044,0.000045,0.000026,0.000009,0.000154,0.000045,0.000363
3709846791.942709,0.000000,0.000277,0.000000,0.705082,0.109206,0.011926,235.403446,0.012734,0.000162,28.385088,30.462396,26.294271,32.838497,26.766949,31.804649,30.818747,27.399592,0.005648,0.005734,0.009207,0.003928,0.004265,0.012640,0.006679,0.019709,0.000032,0.000033,0.000085,0.000015,0.000018,0.000160,0.000045,0.000388
3709847141.944177,0.000000,0.000230,0.000000,0.207684,0.000242,0.000000,234.766344,0.003139,0.000010,28.393779,30.542195,26.379834,32.826113,26.775837,31.771043,30.787767,27.781020,0.007482,0.008015,0.005365,0.003124,0.005727,0.006340,0.005156,0.087751,0.000056,0.000064,0.000029,0.000010,0.000033,0.000040,0.000027,0.007700
3709847491.942648,0.000000,0.000310,0.000000,0.207467,0.000346,0.000000,236.240649,0.002583,0.000007,28.413279,30.501267,26.439192,32.820094,26.748482,31.767277,30.785887,27.629543,0.005969,0.018211,0.007609,0.003619,0.005605,0.014962,0.006778,0.058073,0.000036,0.000332,0.000058,0.000013,0.000031,0.000224,0.000046,0.003373
3709847841.943141,0.000000,0.000348,0.000000,0.210278,0.000222,0.000000,241.063764,0.000410,0.000000,28.385052,30.463763,26.393134,32.804337,26.736297,31.738218,30.775974,27.624841,0.006780,0.007715,0.008201,0.003718,0.003541,0.015889,0.004237,0.024857,0.000046,0.000060,0.000067,0.000014,0.000013,0.000252,0.000018,0.000618
3709848191.942610,0.000000,0.000259,0.000000,0.208332,0.000170,0.000000,240.661263,0.000279,0.000000,28.392674,30.455579,26.326715,32.785981,26.732190,31.696326,30.731268,28.411945,0.003972,0.003991,0.004596,0.004306,0.008115,0.012309,0.006871,0.129636,0.000016,0.000016,0.000021,0.000019,0.000066,0.000152,0.000047,0.016806
3709848541.943058,0.000000,0.000288,0.000000,0.207251,0.000242,0.000000,240.654363,0.000532,0.000000,28.407586,30.375350,26.102429,32.817634,26.478282,31.725923,30.760052,28.138253,0.010019,0.012911,0.022026,0.005249,0.020314,0.019661,0.004416,0.179016,0.000100,0.000167,0.000485,0.000028,0.000413,0.000387,0.000020,0.032047
3709848891.942549,0.000000,0.000173,0.000000,0.209629,0.000346,0.000000,240.645163,0.000373,0.000000,28.160522,30.067129,25.752233,32.840406,26.229138,31.740986,30.774685,27.558096,0.015880,0.022337,0.020196,0.004573,0.019886,0.017194,0.004313,0.169876,0.000252,0.000499,0.000408,0.000021,0.000395,0.000296,0.000019,0.028858
3709849241.943019,0.000000,0.000327,0.000000,0.214168,0.000242,0.000000,240.647463,0.000393,0.000000,27.901106,29.985687,25.384980,32.843750,26.021509,31.725488,30.754482,28.748082,0.013289,0.014857,0.015962,0.005424,0.012089,0.010751,0.005301,0.072234,0.000177,0.000221,0.000255,0.000029,0.000146,0.000116,0.000028,0.005218
3709849591.942490,0.000000,0.000259,0.000000,0.219573,0.000277,0.000000,240.647463,0.000288,0.000000,27.777470,30.015381,25.191167,32.831750,25.792152,31.699720,30.727890,27.912293,0.010303,0.008861,0.008142,0.005553,0.006825,0.009782,0.006182,0.255173,0.000106,0.000079,0.000066,0.000031,0.000047,0.000096,0.000038,0.065114
3709849941.942935,0.000000,0.000317,0.000000,0.224544,0.000288,0.000000,240.645163,0.000433,0.000000,27.731588,29.877579,25.126320,32.828425,25.733914,31.673113,30.708537,28.237961,0.004270,0.007781,0.003263,0.003394,0.007756,0.007231,0.005716,0.063388,0.000018,0.000061,0.000011,0.000012,0.000060,0.000052,0.000033,0.004018
3709850291.944407,0.000000,0.000362,0.000000,0.224977,0.000242,0.000000,240.642863,0.000640,0.000000,27.889874,30.131582,25.259019,32.864024,25.851863,31.724820,30.733298,27.166204,0.006657,0.009411,0.011011,0.007850,0.004842,0.013466,0.011258,0.301491,0.000044,0.000089,0.000121,0.000062,0.000023,0.000181,0.000127,0.090897
3709850641.942875,0.000000,0.000288,0.000000,0.225625,0.000277,0.000000,226.242517,0.000386,0.000000,27.906566,29.968434,25.273794,32.887545,25.798896,31.750769,30.750023,26.314387,0.009110,0.023276,0.008821,0.004879,0.008244,0.021151,0.005865,0.050710,0.000083,0.000542,0.000078,0.000024,0.000068,0.000447,0.000034,0.002572
3709850991.944345,0.000000,0.000173,0.000000,0.228652,0.000139,0.000000,226.260917,0.000444,0.000000,27.724955,29.813803,25.027424,32.875427,25.697905,31.715827,30.717715,27.379357,0.017720,0.014409,0.016453,0.004192,0.003314,0.012059,0.008385,0.258240,0.000314,0.000208,0.000271,0.000018,0.000011,0.000145,0.000070,0.066688
3709851341.942815,0.000000,0.000230,0.000000,0.228435,0.000271,0.000000,226.237917,0.000470,0.000000,27.612565,29.758051,24.805112,32.837450,25.531907,31.662181,30.660616,27.302683,0.006911,0.009661,0.005876,0.003429,0.010378,0.007355,0.005081,0.084651,0.000048,0.000093,0.000035,0.000012,0.000108,0.000054,0.000026,0.007166
3709851691.944284,0.000000,0.000219,0.000000,0.232326,0.000279,0.000000,226.249417,0.000524,0.000000,27.511052,29.663586,24.685529,32.873868,25.446698,31.699093,30.694139,26.446410,0.008240,0.019182,0.010663,0.005610,0.011979,0.012414,0.008827,0.150675,0.000068,0.000368,0.000114,0.000031,0.000144,0.000154,0.000078,0.022703
